user_id,project_id,status_id,open_person,open_date,assign_person,assign_date,resolve_person,resolve_date,resolution_description,close_person,close_date,support_type_id,remark,open_dow
77,1,4,386,9-Sep-20,386,9-Sep-20,386,9-Sep-20,Office 2016 Install and Setup,385,9-Sep-20,1,Window Repair and Office Crack,4
292,6,4,389,9-Sep-20,389,9-Sep-20,389,9-Sep-20,Rollout Training,385,9-Sep-20,6,Rollout (A2B),4
155,1,4,386,9-Sep-20,386,9-Sep-20,386,9-Sep-20,Office Re-Install,385,9-Sep-20,1,Office Error,4
155,3,4,388,9-Sep-20,388,9-Sep-20,388,10-Sep-20,Description/ COA and Total are filled in Invoices,385,24-Sep-20,1,AP Invoice/AR Invoice can't add because of Descrip,4
18,3,4,388,9-Sep-20,388,9-Sep-20,388,15-Sep-20,Solved by MIT by updating the query used in report,385,24-Sep-20,8,The item No for H-P-1143W-EC-IN200LT1 is missing i,4
293,3,4,388,9-Sep-20,388,9-Sep-20,388,21-Sep-20,Request License/ Create 1/ 3 Account Set up,385,24-Sep-20,8,Request the new one financial license,4
294,1,4,387,9-Sep-20,387,9-Sep-20,387,9-Sep-20,IDM Activation,385,9-Sep-20,1,IDM Acitvate,4
28,2,4,386,9-Sep-20,386,9-Sep-20,386,9-Sep-20,Create BP code BW2-039 on 2 CMS,385,9-Sep-20,3,MKTK New Customer BP code create,4
147,1,4,386,9-Sep-20,386,9-Sep-20,386,9-Sep-20,Conflict Issue Fixed,385,9-Sep-20,1,OneDrive Sync Error,4
289,2,4,391,9-Sep-20,391,9-Sep-20,391,9-Sep-20,AW1136A-A-EC-HE250CC/ Polar 23.5EC 250CC/Item code,385,9-Sep-20,3,Awba Item Code Create,4
295,8,4,385,9-Sep-20,385,9-Sep-20,385,9-Sep-20,.com email create,385,9-Sep-20,3,.com email request,4
296,1,4,386,10-Sep-20,386,10-Sep-20,386,10-Sep-20,Mail Profile Re-Setup and Reset the Outlook,385,10-Sep-20,1,5 Send / Receive Error,5
77,1,4,386,10-Sep-20,386,10-Sep-20,386,16-Sep-20,Give Action to go to Service Center,385,16-Sep-20,6,Laptop Window Shutdown Issue,5
79,1,4,387,10-Sep-20,387,10-Sep-20,387,10-Sep-20,TeamsGuest User  Setup,385,10-Sep-20,1,Teams Guest User Setup,5
297,1,4,387,10-Sep-20,387,10-Sep-20,387,10-Sep-20,5 Create,385,10-Sep-20,3,5 Create,5
298,1,4,387,10-Sep-20,387,10-Sep-20,387,10-Sep-20,New PC Setup,385,10-Sep-20,4,New PC Setup,5
299,1,4,387,10-Sep-20,387,10-Sep-20,387,10-Sep-20,New PC Setup,385,10-Sep-20,4,New PC Setup,5
300,1,4,386,10-Sep-20,386,10-Sep-20,386,10-Sep-20,Office Repair and Office License Crack,385,10-Sep-20,1,Excel Cannot Open and Cannot Write Error,5
11,1,4,386,10-Sep-20,386,10-Sep-20,386,10-Sep-20,Office Install and Mail Setup in New PC,385,10-Sep-20,1,Office Install and Mail Setup in New PC,5
159,1,4,386,10-Sep-20,386,10-Sep-20,386,10-Sep-20,Office Update,385,10-Sep-20,1,Outlook Mail Issue,5
301,1,4,385,10-Sep-20,385,10-Sep-20,385,10-Sep-20,Win RAR install,385,10-Sep-20,1,Win RAR install,5
302,8,4,385,10-Sep-20,385,10-Sep-20,385,10-Sep-20,.email create,385,10-Sep-20,3,.email request,5
270,1,4,387,10-Sep-20,387,10-Sep-20,387,10-Sep-20,Office Crack,385,10-Sep-20,1,Office Acitivation failed,5
69,1,4,387,10-Sep-20,387,10-Sep-20,387,10-Sep-20,Outlook Excel Error Fixed,385,10-Sep-20,1,Outlook Excel Issue,5
74,1,4,387,10-Sep-20,387,10-Sep-20,387,10-Sep-20,Teams Training,385,10-Sep-20,1,Teams Training,5
157,1,4,387,10-Sep-20,387,10-Sep-20,387,10-Sep-20,Teams Training,385,10-Sep-20,1,Teams Training,5
303,1,4,385,10-Sep-20,385,10-Sep-20,385,10-Sep-20,Outlook profile re-setup,385,10-Sep-20,1,Outlook issue,5
304,1,4,387,10-Sep-20,387,10-Sep-20,387,10-Sep-20,Outlook and Teams Setup,385,10-Sep-20,1,Outlook and Teams Setup,5
305,1,4,387,10-Sep-20,387,10-Sep-20,387,10-Sep-20,Outlook and Teams Setup,385,10-Sep-20,1,Outlook and Teams Setup,5
306,1,4,386,10-Sep-20,386,10-Sep-20,386,10-Sep-20,Mail Setup and Teams Installation and Setup,385,10-Sep-20,1,Mail Setup and Teams Installation and Setup,5
225,1,4,386,10-Sep-20,386,10-Sep-20,386,10-Sep-20,Mail Setup and Teams Installation and Setup,385,10-Sep-20,1,Mail Setup and Teams Installation and Setup,5
307,1,4,386,10-Sep-20,386,10-Sep-20,386,10-Sep-20,Mail Setup and Teams Installation and Setup,385,10-Sep-20,1,Mail Setup and Teams Installation and Setup,5
308,8,4,385,10-Sep-20,385,10-Sep-20,385,10-Sep-20,Manager's phone and Manager's recomanded phone all,385,10-Sep-20,3,Manager's phone and Manager's recomanded phone all,5
309,1,4,386,11-Sep-20,386,11-Sep-20,386,11-Sep-20,Change to Online Work and mail setting fix,385,11-Sep-20,1,5 Offline Work Error,6
77,1,4,386,11-Sep-20,386,11-Sep-20,386,11-Sep-20,Mail profile setup ,385,11-Sep-20,1,Set 5 Account to Ma Nyein's old laptop,6
82,3,4,386,11-Sep-20,386,11-Sep-20,386,11-Sep-20,Sign Out from 1 and Re-Sign In,385,11-Sep-20,1,Cannot copy invoice data in 1 desktop,6
310,1,4,386,11-Sep-20,386,11-Sep-20,386,11-Sep-20,Outlook Profile Re-Setup,385,11-Sep-20,1,Outlook Cannot Open,6
225,1,4,386,11-Sep-20,386,11-Sep-20,386,11-Sep-20,Outlook Profile Re-Setup,385,11-Sep-20,1,Outlook Cannot Open,6
255,1,4,387,11-Sep-20,387,11-Sep-20,387,11-Sep-20,Teams Re-Login,385,11-Sep-20,1,Teams Error,6
298,1,4,387,11-Sep-20,387,11-Sep-20,387,11-Sep-20,Data Trasfer Old PC To New PC,385,11-Sep-20,4,Data Trasfer Old PC To New PC,6
299,1,4,387,11-Sep-20,387,11-Sep-20,387,11-Sep-20,Data Trasfer Old PC To New PC,385,11-Sep-20,4,Data Trasfer Old PC To New PC,6
311,1,4,387,11-Sep-20,387,11-Sep-20,387,11-Sep-20,PC Change & Warranyt,385,11-Sep-20,4,PC Change & Warranty,6
312,1,4,387,11-Sep-20,387,11-Sep-20,387,11-Sep-20,Quotation Request Follow Finished,385,11-Sep-20,5,Quotation Request,6
313,1,4,387,11-Sep-20,387,11-Sep-20,387,11-Sep-20,Authenticator Issue Fixed,385,11-Sep-20,1,Authenticator,6
155,1,4,386,11-Sep-20,386,11-Sep-20,386,11-Sep-20,Excel Reset and fix,385,11-Sep-20,1,Excel cannot copy,6
Moe 33 Khine,1,4,387,11-Sep-20,387,11-Sep-20,387,11-Sep-20,Teams Camera Issue Fixed,385,11-Sep-20,1,Teams Camera,6
245,1,4,387,11-Sep-20,387,11-Sep-20,387,11-Sep-20,Office Update,385,11-Sep-20,1,5 Issue,6
191,1,4,386,11-Sep-20,386,11-Sep-20,386,11-Sep-20,5 Setting Fix,385,11-Sep-20,1,5 Receive Error,6
8,2,4,386,11-Sep-20,386,11-Sep-20,386,11-Sep-20,Create BP code BE2-049on 2 CMS,385,11-Sep-20,3,MKTK New Customer BP code create,6
314,1,4,387,11-Sep-20,387,11-Sep-20,387,11-Sep-20,Pannel Change,385,11-Sep-20,4,Pannel Damage,6
315,1,4,387,11-Sep-20,387,11-Sep-20,387,11-Sep-20,Warranty support,385,11-Sep-20,4,Warranty support,6
316,1,4,386,11-Sep-20,386,11-Sep-20,386,11-Sep-20,Mail Profile Re-Setup and Office Crack,385,11-Sep-20,1,Mail Receive Error,6
77,1,4,386,12-Sep-20,386,12-Sep-20,386,12-Sep-20,Scan Virus/ and Explain the cause of Del Keybord E,385,12-Sep-20,1,File and apps are crack in Ma Nyein's old laptop,7
317,1,4,385,12-Sep-20,385,12-Sep-20,385,12-Sep-20,email password & id manual supporting,385,12-Sep-20,1,email password & id manual supporting,7
318,1,4,385,12-Sep-20,385,12-Sep-20,385,12-Sep-20,outlook profile setup and office activate,385,12-Sep-20,1,outlook profile setup and office activate,7
319,1,4,386,12-Sep-20,386,12-Sep-20,386,12-Sep-20,Pdf to Word Converter Install and Setup,385,12-Sep-20,1,Pdf to Word Converter Install,7
61,1,4,386,12-Sep-20,386,12-Sep-20,386,12-Sep-20, Give direction how to fix with Scr Lk,385,12-Sep-20,2,Keyboard Key Conflict Issue,7
320,1,4,385,12-Sep-20,385,12-Sep-20,385,12-Sep-20,teams software installation and setup,385,12-Sep-20,1,teams software installation and setup,7
203,1,4,386,12-Sep-20,386,12-Sep-20,386,12-Sep-20,Remove Zawgyi Unicode Keyboard,385,12-Sep-20,1,Unicode Keyboard Issue,7
92,1,4,386,12-Sep-20,386,12-Sep-20,386,12-Sep-20,Upload Send Mail folder and explain how to upload ,385,12-Sep-20,1,5 Send Uploading Issue,7
77,1,4,386,14-Sep-20,386,14-Sep-20,386,14-Sep-20,Office Crack,385,14-Sep-20,1,Office Activate Fail in Ma Moh's Old PC,2
321,1,4,386,14-Sep-20,386,14-Sep-20,386,14-Sep-20,email password & id manual supporting,385,14-Sep-20,6,email password & id manual supporting,2
161,1,4,387,14-Sep-20,387,14-Sep-20,387,14-Sep-20,Office Activated Crack,385,14-Sep-20,1,Office Activate Failed,2
322,1,4,387,14-Sep-20,387,14-Sep-20,387,14-Sep-20,AM Computer 3-PC  Transfer,385,14-Sep-20,4,AM Computer 3-PC  Transfer,2
323,1,4,387,14-Sep-20,387,14-Sep-20,387,14-Sep-20,Window Reset,385,14-Sep-20,1,Window Can't Boot,2
324,1,4,386,14-Sep-20,386,14-Sep-20,386,14-Sep-20,Clean Browse History and Maintenance,385,14-Sep-20,1,Laptop Monitor Issue,2
167,1,4,386,14-Sep-20,386,14-Sep-20,386,14-Sep-20,Key Conflict Issue and Mail Data Adding,385,14-Sep-20,1,Key Conflict Issue and Mail Data Adding,2
325,1,4,387,14-Sep-20,387,14-Sep-20,387,14-Sep-20,Tems Guest Account & Outlook Error Fixed,385,14-Sep-20,1,Teams Guest Account & Outlook Error Fixed,2
86 Htun,1,4,386,14-Sep-20,386,14-Sep-20,386,14-Sep-20,Offie 2019 Repair and Fix,385,14-Sep-20,1,Outlook Safe Mode Conflict Error,2
155,1,4,386,14-Sep-20,386,14-Sep-20,386,14-Sep-20,Office 2016 Crack,385,14-Sep-20,1,Excel / Word Cannot Edit in Desktop,2
Kyaw Zin OO,1,4,393,14-Sep-20,393,14-Sep-20,393,14-Sep-20,Account Reid from 3,385,14-Sep-20,3,O365 Account Reid,2
Kyaw Zin OO,1,4,393,14-Sep-20,393,14-Sep-20,393,14-Sep-20,Account Reid from 3,385,14-Sep-20,3,O365 Account Reid,2
66,1,4,386,14-Sep-20,386,14-Sep-20,386,14-Sep-20,Office 2016 Re-Install,385,14-Sep-20,1,Office Error,2
8,2,4,386,14-Sep-20,386,14-Sep-20,386,14-Sep-20,Create BP code BE-096 on 2 CMS,385,14-Sep-20,3,MKTK New Customer BP code create,2
84,2,4,391,14-Sep-20,391,14-Sep-20,391,14-Sep-20,Pawn Killer 4LT/ 787 cards/ Mfd:12.9.2020,385,14-Sep-20,3,Awba product manual syncs,2
84,2,4,391,14-Sep-20,391,14-Sep-20,391,14-Sep-20,Hacker 10 sl 500CC/ 17 cards/ Mfd:12.9.2020,385,14-Sep-20,3,Awba product manual syncs,2
203,1,4,386,14-Sep-20,386,14-Sep-20,386,14-Sep-20,Office Crack,385,14-Sep-20,1,Office Activate Fail in Old Laptop,2
67 Khine,1,4,387,15-Sep-20,387,15-Sep-20,387,15-Sep-20,Office Crack,385,15-Sep-20,1,Office Activate Failed,3
327,1,4,387,15-Sep-20,387,15-Sep-20,387,15-Sep-20,Computer Purchase,385,15-Sep-20,4,Computer Purchase,3
328,1,4,387,15-Sep-20,387,15-Sep-20,387,15-Sep-20,PC Change 5 Setup,385,15-Sep-20,1,PC Change 5 Setup,3
318,1,4,387,15-Sep-20,387,15-Sep-20,387,15-Sep-20,Window Update Disable,385,15-Sep-20,1,Window Update,3
161,1,4,387,15-Sep-20,387,15-Sep-20,387,15-Sep-20,One Drive Sync ,385,15-Sep-20,1,One Drive Error,3
62,1,4,385,15-Sep-20,385,15-Sep-20,385,15-Sep-20,password support and restart the computer,385,15-Sep-20,2,Outlook password require,3
329,1,4,387,15-Sep-20,387,15-Sep-20,387,15-Sep-20,Office 365 Setup,385,15-Sep-20,1,Office 365 Setup,3
330,8,4,392,15-Sep-20,392,15-Sep-20,392,15-Sep-20,Create from admin portal,385,15-Sep-20,3,Office 365 5 Create,3
331,1,4,385,15-Sep-20,385,15-Sep-20,385,15-Sep-20,restart the computer,385,15-Sep-20,2,Office issue,3
332,1,4,386,15-Sep-20,386,15-Sep-20,386,15-Sep-20,Mail Setting Check / 5 Reset and Test ,385,15-Sep-20,1,5 Send Error,3
Moe 33 Khine,1,4,387,15-Sep-20,387,15-Sep-20,387,15-Sep-20,Outlook and Teams Setup,385,15-Sep-20,1,Office Mail Setup and Teams Setup,3
74,1,4,387,15-Sep-20,387,15-Sep-20,387,15-Sep-20,Scanner Setup,385,15-Sep-20,1,Scanner Setup,3
87,1,4,385,15-Sep-20,385,15-Sep-20,385,15-Sep-20,disable add in,385,15-Sep-20,1,Outlook issue,3
93,1,4,386,15-Sep-20,386,15-Sep-20,386,15-Sep-20,Mail Setup in New PC,385,15-Sep-20,1,Mail Setup in New PC,3
77,1,4,386,16-Sep-20,386,16-Sep-20,386,16-Sep-20,Office 2016 Install/ Forticlient Install and Setup,385,16-Sep-20,1,Office 2016 Install/ Forticlient Install and Setup,4
114,1,4,386,16-Sep-20,386,16-Sep-20,386,16-Sep-20,Clean Temp files in Regstiry file,385,16-Sep-20,1,Excel attached file cannot open,4
333,1,4,387,16-Sep-20,387,16-Sep-20,387,16-Sep-20,New PC Setup,385,16-Sep-20,4,New PC Setup,4
79,1,4,387,16-Sep-20,387,16-Sep-20,387,16-Sep-20,Window Auto Update Disable,385,16-Sep-20,1,Window Auto Update Disable,4
334,1,4,387,16-Sep-20,387,16-Sep-20,387,16-Sep-20,Teams Guest Account Setup,385,16-Sep-20,1,Team Guest Account Setup,4
112,1,4,386,16-Sep-20,386,16-Sep-20,386,16-Sep-20,Clean Temp files in Regstiry file,385,16-Sep-20,1,Excel attached file cannot open,4
70,1,4,387,16-Sep-20,387,16-Sep-20,387,16-Sep-20,Outlook Offline Fixed,385,16-Sep-20,1,Outlook Offline,4
155,1,4,386,16-Sep-20,386,16-Sep-20,386,16-Sep-20,Office Crack,385,16-Sep-20,1,Word 2016 needed to Activate,4
66,1,4,386,16-Sep-20,386,16-Sep-20,386,16-Sep-20,Viso 2016 Installation,385,16-Sep-20,1,Viso 2016 Installation,4
335,3,4,388,16-Sep-20,388,16-Sep-20,388,16-Sep-20,Create the required 3 accounts in requested comp,385,24-Sep-20,3,To grant access Groupfn and AGACAONE to AWBA/ MAI/,4
336,1,4,387,16-Sep-20,387,16-Sep-20,387,16-Sep-20,New PC Setup,385,16-Sep-20,4,New PC Setup,4
84,2,4,391,16-Sep-20,391,16-Sep-20,391,16-Sep-20,PAWN KILLER 4LT/ 590 Cards/ Mfd: 15-SEP-2020,385,16-Sep-20,3,Awba product manual syncs,4
337,1,4,386,16-Sep-20,386,16-Sep-20,386,16-Sep-20,Mai Profile Re-Setup,385,16-Sep-20,1,Outlook cannot use,4
77,1,4,387,17-Sep-20,387,17-Sep-20,387,17-Sep-20,Virus Cleaning,385,17-Sep-20,1,Virus,5
121,1,4,386,17-Sep-20,386,17-Sep-20,386,17-Sep-20,Login with browser and Give guideline,385,17-Sep-20,1,Teams Error Urgent,5
338,6,4,389,17-Sep-20,389,17-Sep-20,389,17-Sep-20,Rollout Training,385,17-Sep-20,6,Rollout (SNA),5
322,6,4,389,17-Sep-20,389,17-Sep-20,385,17-Sep-20,Rollout Training,385,17-Sep-20,6,Rollout (YGB),5
6,1,4,386,17-Sep-20,386,17-Sep-20,386,17-Sep-20,Clean Temp files in Regstiry file,385,17-Sep-20,1,Excel attached file cannot open,5
339,1,4,387,17-Sep-20,387,17-Sep-20,387,17-Sep-20,UPS Purchase,385,17-Sep-20,2,UPS Purchase,5
199,2,4,391,17-Sep-20,391,17-Sep-20,391,17-Sep-20,AW1153A-A-EC-HE001LT/ FORTUNE 10EC 1LT/ Item Code ,385,17-Sep-20,3,Awba Item Code Create,5
84,2,4,391,17-Sep-20,391,17-Sep-20,391,17-Sep-20,Pawn Killer 1LT/ 34 Cards/ Mfd: 17.9.2020,385,17-Sep-20,3,Awba product manual sync,5
67 Khaing,1,4,386,17-Sep-20,386,17-Sep-20,386,17-Sep-20,Office Repair,385,17-Sep-20,1,Outlook application Error,5
92,1,4,386,17-Sep-20,386,17-Sep-20,386,17-Sep-20,Printer LBP 6030 Install and Setup,385,17-Sep-20,1,Printer Offline Error,5
177,1,4,wnwh,18-Sep-20,wnwh,18-Sep-20,387,18-Sep-20,Wifi Driver Fixed,385,18-Sep-20,2,Wifi Issue,6
77,3,4,388,18-Sep-20,388,18-Sep-20,388,18-Sep-20,Update the correct port number,385,10/2/2020,8,VPN can't connect because of wrong port,6
121,1,4,386,18-Sep-20,386,18-Sep-20,386,18-Sep-20,Virus Check with SMADAV and Fix,385,18-Sep-20,1,Virus Check and Fix,6
341,1,4,wnwh,18-Sep-20,wnwh,18-Sep-20,387,18-Sep-20,Pyihtaunghsu Font Training,385,18-Sep-20,1,Pyihtaunghsu Font Training,6
334,1,4,wnwh,18-Sep-20,wnwh,18-Sep-20,387,18-Sep-20,Teams Guest User Login,385,18-Sep-20,1,Teams Issue,6
147 Aung,1,4,wnwh,18-Sep-20,wnwh,18-Sep-20,387,18-Sep-20,Myanmar Font Fix,385,18-Sep-20,1,Myanmar Font error,6
15,1,4,386,18-Sep-20,386,18-Sep-20,386,18-Sep-20,Window Crack and Mail Profile Re-setup,385,18-Sep-20,1,Window Activate Fail and Outlook Cannot Open,6
192,1,4,386,18-Sep-20,386,18-Sep-20,386,18-Sep-20,Unicode Uninstall and Install,385,18-Sep-20,1,Unicode Error,6
113,1,4,386,18-Sep-20,386,18-Sep-20,386,18-Sep-20,Clean Temp files in Regstiry file,385,18-Sep-20,1,Excel attached file cannot open,6
88,1,4,wnwh,18-Sep-20,wnwh,18-Sep-20,387,18-Sep-20,Wifi Driver Fixed,385,18-Sep-20,2,Wifi Issue,6
343,3,4,388,18-Sep-20,388,18-Sep-20,388,18-Sep-20,Reset the Advanced of Internet Options ,385,2-Oct-20,1,VPN can't connect because of mismatch TLS version,6
48,2,4,386,18-Sep-20,386,18-Sep-20,386,18-Sep-20,Create BP code MYG-045 on 2 CMS,385,18-Sep-20,3,MSCN New Customer BP code create,6
85,2,4,391,18-Sep-20,391,18-Sep-20,391,18-Sep-20,PICA 1Liter / 156 cards/ Mfd: 17-Sep-2020,385,18-Sep-20,3,WSR product manual sync,6
84,2,4,391,18-Sep-20,391,18-Sep-20,391,18-Sep-20,PRIMET 27.6SL 1Liter/ 68 cards/ Mfd: 16-Sep-2020,385,18-Sep-20,3,Awba product manual sync,6
67 Khaing,3,4,388,18-Sep-20,388,18-Sep-20,388,18-Sep-20,Reconnect VPN by deleting space,385,2-Oct-20,1,VPN can't connect because of idid and password,6
344,3,4,388,21-Sep-20,388,21-Sep-20,388,21-Sep-20,Validate FortiClient Credentials/ Change to new Re,385,10/2/2020,1,To set up required accounts for new license,2
Ma 67 Khaing,3,4,388,21-Sep-20,388,21-Sep-20,388,21-Sep-20,Validate FortiClient Credentials/ Change to new Re,385,10/2/2020,1,To set up required accounts for new license,2
346,3,4,388,21-Sep-20,388,21-Sep-20,388,21-Sep-20,Check Speedtest and request to change another Inte,385,10/2/2020,1,3 exit frequently due to weak connection,2
347,3,4,388,21-Sep-20,388,21-Sep-20,388,21-Sep-20,Can't even check Speedtest and so request to chang,385,10/2/2020,1,3 exit frequently due to weak connection,2
191,1,4,387,21-Sep-20,387,21-Sep-20,387,21-Sep-20,Teams Guest Issue,385,21-Sep-20,1,Teams Guest Issue,2
159 Tun,1,4,387,21-Sep-20,387,21-Sep-20,387,21-Sep-20,Myanmar Fonts,385,21-Sep-20,1,Myanmar Fonts,2
30,1,4,387,21-Sep-20,387,21-Sep-20,387,21-Sep-20,Teams Guest Issue,385,21-Sep-20,1,Teams Guest Issue,2
113,3,4,386,21-Sep-20,386,21-Sep-20,386,21-Sep-20,Sign Out from 1 and Re-Sign In to 1,385,21-Sep-20,1,Data file cannot copy form remote to desktop,2
323,1,4,386,21-Sep-20,386,21-Sep-20,386,21-Sep-20,Adobe Acrobat XI Pro Download and Setup,385,21-Sep-20,1,Adobe Acrobat XI Pro Setup,2
323,1,4,386,21-Sep-20,386,21-Sep-20,386,21-Sep-20,.email data file add in account setting,385,21-Sep-20,1,.email data file add in Outlook,2
350,3,4,388,21-Sep-20,388,21-Sep-20,388,22-Sep-20,Creat New Account in UAT_AWBA with Userid - PSCA,385,10/2/2020,3,Preparation for PS and ASIC Testing,2
351,1,4,387,21-Sep-20,387,21-Sep-20,387,21-Sep-20,Teams Guest Account Create,385,21-Sep-20,1,Teams Guest Account Create,2
352,1,4,387,21-Sep-20,387,21-Sep-20,387,21-Sep-20,Teams Guest Account Create,385,21-Sep-20,1,Teams Guest Account Create,2
353,3,4,388,21-Sep-20,388,21-Sep-20,388,21-Sep-20,Update Form setting for customization,385,10/2/2020,1,To set up required accounts for new license,2
257,3,4,388,21-Sep-20,388,21-Sep-20,388,22-Sep-20,Copy Authorization from KARTHREE to KARONE,385,10/2/2020,3,RC record is not appeared in KARONE BP Internal Re,2
354,1,4,386,21-Sep-20,386,21-Sep-20,386,21-Sep-20,MS Teams Install and Setup,385,21-Sep-20,1,MS Teams Install and Setup,2
87,1,4,387,21-Sep-20,387,21-Sep-20,387,21-Sep-20,Printer Maintainence ,385,21-Sep-20,1,Printer Error,2
355,2,4,391,21-Sep-20,391,21-Sep-20,391,21-Sep-20,AW1097A-A-SC-IN001LT/ Torpedo 50SC 1LT/ Item Code ,385,21-Sep-20,3,Awba Item Code Create,2
228,1,4,386,21-Sep-20,386,21-Sep-20,386,21-Sep-20,Office Full Repair,385,21-Sep-20,1,Excel cannot open ,2
356,1,4,387,22-Sep-20,387,22-Sep-20,387,22-Sep-20,Outlook Attached file fixed,385,22-Sep-20,1,Outlook Attched file erro,3
186,3,4,388,22-Sep-20,388,22-Sep-20,388,22-Sep-20,Create new id WICTHREE with existing logistics l,385,10/2/2020,8,Request new logistics id,3
186,3,4,388,22-Sep-20,388,22-Sep-20,388,22-Sep-20,Create new approval templates by removing WCAONE f,385,10/2/2020,3,Request to remove WCAONE as authorizer from Activa,3
357,1,4,386,22-Sep-20,386,22-Sep-20,386,22-Sep-20,Office Quick Repair,385,22-Sep-20,1,Excel cannot open,3
358,1,4,387,22-Sep-20,387,22-Sep-20,387,22-Sep-20,Outlook Account Change,385,22-Sep-20,1,Outlook Account Change,3
87,1,4,386,22-Sep-20,386,22-Sep-20,386,22-Sep-20,Scanner Driver install,385,22-Sep-20,1,Scanner Issue,3
360,1,4,386,22-Sep-20,386,22-Sep-20,386,22-Sep-20,Office Crack,385,22-Sep-20,1,Office Activate Fail,3
48,1,4,386,23-Sep-20,386,23-Sep-20,386,23-Sep-20,Teams Re-Install and Setup,385,27-Sep-20,1,Teams cannot login Issue,4
361,1,4,386,23-Sep-20,386,23-Sep-20,386,23-Sep-20,Teams Install/ Zoom Install/ 5 setup/ Virus Sc,385,23-Sep-20,1,Teams Install/ Zoom Install/ 5 setup/ Virus Sc,4
362,3,4,388,23-Sep-20,388,23-Sep-20,388,23-Sep-20,Choose Date as Posting Date instead of System Date,385,10/2/2020,1,Inventory Audit Report data is not correct as WCAO,4
362,3,4,388,23-Sep-20,388,23-Sep-20,388,23-Sep-20,Grant access as Full Authorization,385,10/2/2020,3,Can't access WSR_StockAgingReport,4
333,1,4,387,23-Sep-20,387,23-Sep-20,387,23-Sep-20,Outlook Setup,385,23-Sep-20,1,Outlook Setup,4
101,1,4,387,23-Sep-20,387,23-Sep-20,387,23-Sep-20,One Drive Sync Fixed,385,23-Sep-20,1,One Driver Sync Error,4
363,1,4,385,23-Sep-20,385,23-Sep-20,385,23-Sep-20,checkiing admin portal,385,23-Sep-20,3,email cannot send,4
101,1,4,387,23-Sep-20,387,23-Sep-20,387,23-Sep-20,5 Issue Fixed,385,24-Sep-20,7,5 Issue,4
302,1,4,385,23-Sep-20,385,23-Sep-20,385,23-Sep-20,email account create,385,23-Sep-20,3,email account request,4
353,3,4,388,23-Sep-20,388,23-Sep-20,388,23-Sep-20,Add KCRMTWO in Sales Group from Users as KCRMONE,385,10/2/2020,3,Can't access Close Document from KCRMTWO as KCRMON,4
364,1,4,387,23-Sep-20,387,23-Sep-20,387,23-Sep-20,Office Crack/MM Fonts/Excel Issue Fixed,385,23-Sep-20,1,Office Crack/MM Fonts/Excel Error,4
84,2,4,391,23-Sep-20,391,23-Sep-20,391,23-Sep-20,Ready 1Liter/ 605 Cards/ Mfd: 23-Sep-2020,385,23-Sep-20,3,WSR product manual sync,4
365,1,4,385,23-Sep-20,385,23-Sep-20,385,23-Sep-20,Windows update,385,23-Sep-20,1,Teams myanmar font issue,4
211,2,4,391,23-Sep-20,391,23-Sep-20,391,23-Sep-20,Ready 1Liter/ 605 Cards/ Mfd: 23-Sep-2020,385,23-Sep-20,3,WSR product manual sync,4
104,User support,4,387,24-Sep-20,387,24-Sep-20,387,24-Sep-20,Window activate,385,24-Sep-20,1,Window activation fail,5
287,User support,4,387,24-Sep-20,387,24-Sep-20,387,24-Sep-20,Outlook Setup,385,24-Sep-20,1,Outlook Issue,5
366,1,4,386,24-Sep-20,386,24-Sep-20,386,24-Sep-20,Excel file  file extension change,385,24-Sep-20,1,Excel file  file extension is not valid,5
70,1,4,386,24-Sep-20,386,24-Sep-20,386,24-Sep-20,Remove Outlook Profile/ SignOut from Excel and Unl,385,9/24/2020,1,Remove Outlook Profile/ SignOut from Excel and Unl,5
100,1,4,387,24-Sep-20,387,24-Sep-20,387,24-Sep-20,Excel Issue Fixed,385,9/24/2020,1,Excel Issue,5
70,1,4,386,24-Sep-20,386,24-Sep-20,386,24-Sep-20,Office Install/ Zoom Install/ Mail Setup and Zoom ,385,9/24/2020,1,Office Install/ Zoom Install/ Mail Setup and  OneD,5
367,1,4,387,24-Sep-20,387,24-Sep-20,387,24-Sep-20,Excel issue fixed and Photoshop Install,385,24-Sep-20,1,Excel and Photoshop Issue,5
353,1,4,387,24-Sep-20,387,24-Sep-20,387,24-Sep-20,5 Password,385,24-Sep-20,2,5 Password Forgot,5
257,User support,4,387,24-Sep-20,387,24-Sep-20,387,24-Sep-20,E-Signature Setup,385,24-Sep-20,1,E-Singnature,5
368,1,4,386,25-Sep-20,386,25-Sep-20,386,25-Sep-20,Office Crack,385,25-Sep-20,1,Product License Activate Fail,6
369,2 2.0,4,390,25-Sep-20,390,25-Sep-20,390,25-Sep-20,For One 1Lit/ Alarm 100CC (20childs+2parents)codes,385,25-Sep-20,5,Demo DM code sharing,6
31,1,4,386,25-Sep-20,386,25-Sep-20,386,25-Sep-20,Teams Login and Fix,385,25-Sep-20,1,Teams Issue,6
370,1,4,387,25-Sep-20,387,25-Sep-20,387,25-Sep-20,E-Signature and 7,385,25-Sep-20,1,E-Signature and 7,6
306,1,4,386,25-Sep-20,386,25-Sep-20,386,25-Sep-20,Mail Profile Re-Setup,385,25-Sep-20,1,Outlook Profile Fail,6
